Messstelle 3139 1801, Grundwasserstand in m über NHN16
 
08.01.2000;     25,54
15.01.2000;     25,54
22.01.2000;     25,55
01.02.2000;     25,60
08.02.2000;     25,80
15.02.2000;     25,85
22.02.2000;     25,88
01.03.2000;     25,95
08.03.2000;     25,98
15.03.2000;     26,09
22.03.2000;     26,05
01.04.2000;     25,92
08.04.2000;     25,84
15.04.2000;     25,78
22.04.2000;     25,71
01.05.2000;     25,74
08.05.2000;     25,63
15.05.2000;     25,55
22.05.2000;     25,48
01.06.2000;     25,45
08.06.2000;     25,37
15.06.2000;     25,32
22.06.2000;     25,25
01.07.2000;     25,25
08.07.2000;     25,24
15.07.2000;     25,23
22.07.2000;     25,18
01.08.2000;     25,23
08.08.2000;     25,30
15.08.2000;     25,26
22.08.2000;     25,27
01.09.2000;     25,20
08.09.2000;     25,30
15.09.2000;     25,31
22.09.2000;     25,31
01.10.2000;     25,24
08.10.2000;     25,29
15.10.2000;     25,30
22.10.2000;     25,24
01.11.2000;     25,23
08.11.2000;     25,22
15.11.2000;     25,19
22.11.2000;     25,24
01.12.2000;     25,27
08.12.2000;     25,31
15.12.2000;     25,35
22.12.2000;     25,38
01.01.2001;     25,39
08.01.2001;     25,47
15.01.2001;     25,54
22.01.2001;     25,56
01.02.2001;     25,56
08.02.2001;     25,68
15.02.2001;     25,75
22.02.2001;     25,80
01.03.2001;     25,81
08.03.2001;     25,83
15.03.2001;     25,80
22.03.2001;     25,84
01.04.2001;     25,91
08.04.2001;     25,81
15.04.2001;     25,74
22.04.2001;     25,74
01.05.2001;     25,70
08.05.2001;     25,65
15.05.2001;     25,58
22.05.2001;     25,52
01.06.2001;     25,45
08.06.2001;     25,41
15.06.2001;     25,42
22.06.2001;     25,36
01.07.2001;     25,35
08.07.2001;     25,25
15.07.2001;     25,21
22.07.2001;     25,21
01.08.2001;     25,20
08.08.2001;     25,17
15.08.2001;     25,19
22.08.2001;     25,17
01.09.2001;     25,16
08.09.2001;     25,27
15.09.2001;     25,44
22.09.2001;     25,61
01.10.2001;     25,64
08.10.2001;     25,64
15.10.2001;     25,65
22.10.2001;     25,61
01.11.2001;     25,61
08.11.2001;     25,64
15.11.2001;     25,65
22.11.2001;     25,67
01.12.2001;     25,74
08.12.2001;     25,77
15.12.2001;     25,85
22.12.2001;     25,82
01.01.2002;     25,85
08.01.2002;     25,80
15.01.2002;     25,79
22.01.2002;     25,87
01.02.2002;     25,95
08.02.2002;     25,97
15.02.2002;     26,16
22.02.2002;     26,20
01.03.2002;     26,24
08.03.2002;     26,27
15.03.2002;     26,29
22.03.2002;     26,17
01.04.2002;     26,07
08.04.2002;     25,96
15.04.2002;     25,91
22.04.2002;     26,00
01.05.2002;     25,90
08.05.2002;     26,08
15.05.2002;     25,90
22.05.2002;     25,80
01.06.2002;     25,72
08.06.2002;     25,66
15.06.2002;     25,63
22.06.2002;     25,56
01.07.2002;     25,51
08.07.2002;     25,47
15.07.2002;     25,46
22.07.2002;     25,45
01.08.2002;     25,55
08.08.2002;     25,62
15.08.2002;     26,01
22.08.2002;     25,86
01.09.2002;     25,71
08.09.2002;     25,63
15.09.2002;     25,53
22.09.2002;     25,44
01.10.2002;     25,48
08.10.2002;     25,65
15.10.2002;     25,69
22.10.2002;     25,73
01.11.2002;     25,84
08.11.2002;     25,92
15.11.2002;     26,07
22.11.2002;     26,06
01.12.2002;     26,18
08.12.2002;     26,04
15.12.2002;     25,93
22.12.2002;     25,82
01.01.2003;     25,92
08.01.2003;     25,98
15.01.2003;     26,01
22.01.2003;     26,06
01.02.2003;     26,07
08.02.2003;     26,01
15.02.2003;     25,99
22.02.2003;     25,96
01.03.2003;     25,75
08.03.2003;     25,69
15.03.2003;     25,81
22.03.2003;     25,72
01.04.2003;     25,67
08.04.2003;     25,65
15.04.2003;     25,64
22.04.2003;     25,51
01.05.2003;     25,45
08.05.2003;     25,41
15.05.2003;     25,41
22.05.2003;     25,38
01.06.2003;     25,31
08.06.2003;     25,26
15.06.2003;     25,21
22.06.2003;     25,22
01.07.2003;     25,17
08.07.2003;     25,12
15.07.2003;     25,11
22.07.2003;     25,07
01.08.2003;     25,05
08.08.2003;     25,02
15.08.2003;     25,04
22.08.2003;     25,05
01.09.2003;     24,96
08.09.2003;     25,05
15.09.2003;     25,12
22.09.2003;     25,17
01.10.2003;     25,15
08.10.2003;     25,15
15.10.2003;     25,17
22.10.2003;     25,20
01.11.2003;     25,20
08.11.2003;     25,20
15.11.2003;     25,22
22.11.2003;     25,25
01.12.2003;     25,26
08.12.2003;     25,29
15.12.2003;     25,32
22.12.2003;     25,38
01.01.2004;     25,35
08.01.2004;     25,43
15.01.2004;     25,55
22.01.2004;     25,71
01.02.2004;     25,78
08.02.2004;     25,78
15.02.2004;     25,76
22.02.2004;     25,74
01.03.2004;     25,80
08.03.2004;     25,69
15.03.2004;     25,65
22.03.2004;     25,61
01.04.2004;     25,58
08.04.2004;     25,56
15.04.2004;     25,55
22.04.2004;     25,54
01.05.2004;     25,51
08.05.2004;     25,48
15.05.2004;     25,48
22.05.2004;     25,43
01.06.2004;     25,40
08.06.2004;     25,37
15.06.2004;     25,41
22.06.2004;     25,45
01.07.2004;     25,49
08.07.2004;     25,51
15.07.2004;     25,52
22.07.2004;     25,53
01.08.2004;     25,50
08.08.2004;     25,43
15.08.2004;     25,33
22.08.2004;     25,29
01.09.2004;     25,29
08.09.2004;     25,32
15.09.2004;     25,29
22.09.2004;     25,30
01.10.2004;     25,35
08.10.2004;     25,39
15.10.2004;     25,42
22.10.2004;     25,43
01.11.2004;     25,45
08.11.2004;     25,53
15.11.2004;     25,59
22.11.2004;     25,63
01.12.2004;     25,65
08.12.2004;     25,64
15.12.2004;     25,64
22.12.2004;     25,63
01.01.2005;     25,65
08.01.2005;     25,68
15.01.2005;     25,72
22.01.2005;     25,73
01.02.2005;     25,81
08.02.2005;     25,91
15.02.2005;     25,97
22.02.2005;     25,98
01.03.2005;     25,94
08.03.2005;     25,87
15.03.2005;     25,97
22.03.2005;     25,88
01.04.2005;     25,85
08.04.2005;     25,74
15.04.2005;     25,70
22.04.2005;     25,64
01.05.2005;     25,61
08.05.2005;     25,58
15.05.2005;     25,56
22.05.2005;     25,60
01.06.2005;     25,57
08.06.2005;     25,65
15.06.2005;     25,58
22.06.2005;     25,51
01.07.2005;     25,47
08.07.2005;     25,55
15.07.2005;     25,62
22.07.2005;     25,67
01.08.2005;     25,65
08.08.2005;     25,63
15.08.2005;     25,56
22.08.2005;     25,54
01.09.2005;     25,44
08.09.2005;     25,35
15.09.2005;     25,31
22.09.2005;     25,29
01.10.2005;     25,33
08.10.2005;     25,36
15.10.2005;     25,38
22.10.2005;     25,39
01.11.2005;     25,47
08.11.2005;     25,50
15.11.2005;     25,54
22.11.2005;     25,63
01.12.2005;     25,64
08.12.2005;     25,61
15.12.2005;     25,62
22.12.2005;     25,74
01.01.2006;     25,81
08.01.2006;     25,79
15.01.2006;     25,78
22.01.2006;     25,76
01.02.2006;     25,64
08.02.2006;     25,75
15.02.2006;     25,89
22.02.2006;     25,99
01.03.2006;     25,99
08.03.2006;     25,96
15.03.2006;     25,95
22.03.2006;     25,91
01.04.2006;     26,09
08.04.2006;     26,08
15.04.2006;     26,06
22.04.2006;     26,00
01.05.2006;     25,92
08.05.2006;     25,95
15.05.2006;     25,96
22.05.2006;     25,97
01.06.2006;     25,70
08.06.2006;     25,73
15.06.2006;     25,60
22.06.2006;     25,61
01.07.2006;     25,50
08.07.2006;     25,43
15.07.2006;     25,38
22.07.2006;     25,35
01.08.2006;     25,25
08.08.2006;     25,23
15.08.2006;     25,19
22.08.2006;     25,20
01.09.2006;     25,28
08.09.2006;     25,35
15.09.2006;     25,33
22.09.2006;     25,23
01.10.2006;     25,17
08.10.2006;     25,18
15.10.2006;     25,18
22.10.2006;     25,19
01.11.2006;     25,23
08.11.2006;     25,29
15.11.2006;     25,37
22.11.2006;     25,47
01.12.2006;     25,41
08.12.2006;     25,44
15.12.2006;     25,49
22.12.2006;     25,56
01.01.2007;     25,56
08.01.2007;     25,56
15.01.2007;     25,55
22.01.2007;     25,91
01.02.2007;     25,92
08.02.2007;     25,94
15.02.2007;     25,87
22.02.2007;     26,04
01.03.2007;     26,12
08.03.2007;     26,23
15.03.2007;     26,05
22.03.2007;     25,98
01.04.2007;     25,94
08.04.2007;     25,88
15.04.2007;     25,81
22.04.2007;     25,73
01.05.2007;     25,69
08.05.2007;     25,66
15.05.2007;     25,84
22.05.2007;     25,76
01.06.2007;     25,77
08.06.2007;     25,71
15.06.2007;     25,85
22.06.2007;     25,92
01.07.2007;     26,01
08.07.2007;     25,96
15.07.2007;     25,92
22.07.2007;     25,86
01.08.2007;     25,85
08.08.2007;     25,85
15.08.2007;     25,78
22.08.2007;     25,82
01.09.2007;     25,93
08.09.2007;     25,87
15.09.2007;     25,81
22.09.2007;     25,75
01.10.2007;     25,95
08.10.2007;     25,85
15.10.2007;     25,75
22.10.2007;     25,69
01.11.2007;     25,80
08.11.2007;     25,86
15.11.2007;     25,93
22.11.2007;     25,98
01.12.2007;     25,81
08.12.2007;     25,82
15.12.2007;     25,84
22.12.2007;     25,85
01.01.2008;     25,82
08.01.2008;     25,76
15.01.2008;     26,03
22.01.2008;     26,37
01.02.2008;     26,27
08.02.2008;     26,19
15.02.2008;     26,08
22.02.2008;     26,01
01.03.2008;     25,97
08.03.2008;     26,02
15.03.2008;     26,00
22.03.2008;     26,20
01.04.2008;     26,01
08.04.2008;     25,99
15.04.2008;     25,97
22.04.2008;     26,02
01.05.2008;     25,93
08.05.2008;     25,88
15.05.2008;     25,73
22.05.2008;     25,69
01.06.2008;     25,60
08.06.2008;     25,55
15.06.2008;     25,51
22.06.2008;     25,42
01.07.2008;     25,36
08.07.2008;     25,33
15.07.2008;     25,35
22.07.2008;     25,41
01.08.2008;     25,33
08.08.2008;     25,30
15.08.2008;     25,27
22.08.2008;     25,23
01.09.2008;     25,44
08.09.2008;     25,45
15.09.2008;     25,42
22.09.2008;     25,39
01.10.2008;     25,42
08.10.2008;     25,50
15.10.2008;     25,51
22.10.2008;     25,53
01.11.2008;     25,57
08.11.2008;     25,62
15.11.2008;     25,65
22.11.2008;     25,70
01.12.2008;     25,72
08.12.2008;     25,79
15.12.2008;     25,83
22.12.2008;     25,77
01.01.2009;     25,73
08.01.2009;     25,67
15.01.2009;     25,67
22.01.2009;     25,64
01.02.2009;     25,68
08.02.2009;     25,65
15.02.2009;     25,64
22.02.2009;     25,75
01.03.2009;     25,83
08.03.2009;     25,88
15.03.2009;     25,97
22.03.2009;     25,89
01.04.2009;     25,87
08.04.2009;     25,80
15.04.2009;     25,82
22.04.2009;     25,64
01.05.2009;     25,57
08.05.2009;     25,57
15.05.2009;     25,55
22.05.2009;     25,53
01.06.2009;     25,53
08.06.2009;     25,52
15.06.2009;     25,60
22.06.2009;     25,55
01.07.2009;     25,47
08.07.2009;     25,39
15.07.2009;     25,42
22.07.2009;     25,52
01.08.2009;     25,63
08.08.2009;     25,54
15.08.2009;     25,39
22.08.2009;     25,33
01.09.2009;     25,25
08.09.2009;     25,22
15.09.2009;     25,21
22.09.2009;     25,23
01.10.2009;     25,15
08.10.2009;     25,25
15.10.2009;     25,32
22.10.2009;     25,38
01.11.2009;     25,54
08.11.2009;     25,67
15.11.2009;     25,79
22.11.2009;     25,87
01.12.2009;     25,88
08.12.2009;     25,89
15.12.2009;     26,05
22.12.2009;     25,89
01.01.2010;     25,97
08.01.2010;     25,96
15.01.2010;     25,85
22.01.2010;     25,81
01.02.2010;     25,93
08.02.2010;     25,71
15.02.2010;     25,65
22.02.2010;     25,62
01.03.2010;     25,96
08.03.2010;     26,01
15.03.2010;     26,01
22.03.2010;     26,01
01.04.2010;     26,02
08.04.2010;     25,96
15.04.2010;     25,84
22.04.2010;     25,74
01.05.2010;     25,72
08.05.2010;     25,64
15.05.2010;     25,73
22.05.2010;     25,80
01.06.2010;     25,84
08.06.2010;     25,76
15.06.2010;     25,70
22.06.2010;     25,74
01.07.2010;     25,63
08.07.2010;     25,48
15.07.2010;     25,35
22.07.2010;     25,27
01.08.2010;     25,33
08.08.2010;     25,36
15.08.2010;     25,41
22.08.2010;     25,71
01.09.2010;     26,00
08.09.2010;     25,99
15.09.2010;     26,01
22.09.2010;     25,95
01.10.2010;     26,05
08.10.2010;     26,19
15.10.2010;     26,07
22.10.2010;     26,03
01.11.2010;     25,90
08.11.2010;     26,05
15.11.2010;     26,15
22.11.2010;     26,22
01.12.2010;     26,22
08.12.2010;     26,04
15.12.2010;     26,19
22.12.2010;     26,18
01.01.2011;     26,16
08.01.2011;     26,13
15.01.2011;     26,26
22.01.2011;     26,34
01.02.2011;     26,24
08.02.2011;     26,49
15.02.2011;     26,34
22.02.2011;     26,15
28.02.2011;     26,06
08.03.2011;     25,99
15.03.2011;     25,99
22.03.2011;     25,95
01.04.2011;     25,87
08.04.2011;     25,77
15.04.2011;     25,77
22.04.2011;     25,75
01.05.2011;     25,65
08.05.2011;     25,52
15.05.2011;     25,55
22.05.2011;     25,59
01.06.2011;     25,54
08.06.2011;     25,46
15.06.2011;     25,44
22.06.2011;     25,42
01.07.2011;     25,53
08.07.2011;     25,69
15.07.2011;     26,05
22.07.2011;     25,95
01.08.2011;     26,20
08.08.2011;     26,03
15.08.2011;     25,89
22.08.2011;     25,81
01.09.2011;     25,72
08.09.2011;     25,76
15.09.2011;     25,82
22.09.2011;     25,76
01.10.2011;     25,70
08.10.2011;     25,84
15.10.2011;     25,79
22.10.2011;     25,78
01.11.2011;     25,66
08.11.2011;     25,61
15.11.2011;     25,60
22.11.2011;     25,57
01.12.2011;     25,57
08.12.2011;     25,55
15.12.2011;     25,69
22.12.2011;     25,92
01.01.2012;     26,04
08.01.2012;     26,05
15.01.2012;     26,05
22.01.2012;     26,19
01.02.2012;     26,02
08.02.2012;     25,91
15.02.2012;     26,03
22.02.2012;     26,15
01.03.2012;     26,11
08.03.2012;     26,05
15.03.2012;     25,95
22.03.2012;     25,87
01.04.2012;     25,81
08.04.2012;     25,76
15.04.2012;     25,81
22.04.2012;     25,71
01.05.2012;     25,65
08.05.2012;     25,60
15.05.2012;     25,55
22.05.2012;     25,49
01.06.2012;     25,43
08.06.2012;     25,40
15.06.2012;     25,39
22.06.2012;     25,38
01.07.2012;     25,39
08.07.2012;     25,39
15.07.2012;     25,42
22.07.2012;     25,46
01.08.2012;     25,48
08.08.2012;     25,43
15.08.2012;     25,40
22.08.2012;     25,42
01.09.2012;     25,28
08.09.2012;     25,25
15.09.2012;     25,25
22.09.2012;     25,20
01.10.2012;     25,18
08.10.2012;     25,34
15.10.2012;     25,34
22.10.2012;     25,39
01.11.2012;     25,38
08.11.2012;     25,41
15.11.2012;     25,44
22.11.2012;     25,43
01.12.2012;     25,44
07.12.2012;     25,45
16.12.2012;     25,51
24.12.2012;     25,68
01.01.2013;     25,75
09.01.2013;     25,92
15.01.2013;     25,93
23.01.2013;     25,90
02.02.2013;     26,16
09.02.2013;     26,13
15.02.2013;     26,08
22.02.2013;     26,09
01.03.2013;     26,00
08.03.2013;     25,96
14.03.2013;     25,91
23.03.2013;     25,85
01.04.2013;     25,82
09.04.2013;     25,95
15.04.2013;     25,93
21.04.2013;     25,87
02.05.2013;     25,89
08.05.2013;     25,69
16.05.2013;     25,63
23.05.2013;     25,60
01.06.2013;     25,69
09.06.2013;     25,53
15.06.2013;     25,53
23.06.2013;     25,52
01.07.2013;     25,59
09.07.2013;     25,50
14.07.2013;     25,46
22.07.2013;     25,36
02.08.2013;     25,28
08.08.2013;     25,22
16.08.2013;     25,21
22.08.2013;     25,16
01.09.2013;     25,15
08.09.2013;     25,12
15.09.2013;     25,18
23.09.2013;     25,25
01.10.2013;     25,33
08.10.2013;     25,33
16.10.2013;     25,58
22.10.2013;     25,71
01.11.2013;     25,71
09.11.2013;     25,75
15.11.2013;     25,84
22.11.2013;     25,91
02.12.2013;     25,95
09.12.2013;     26,06
15.12.2013;     26,12
22.12.2013;     26,04
01.01.2014;     26,00
08.01.2014;     26,03
15.01.2014;     26,05
23.01.2014;     26,04
01.02.2014;     25,89
08.02.2014;     25,93
14.02.2014;     25,92
21.02.2014;     25,90
01.03.2014;     25,82
08.03.2014;     25,74
16.03.2014;     25,72
22.03.2014;     25,70
01.04.2014;     25,65
08.04.2014;     25,65
15.04.2014;     25,61
21.04.2014;     25,61
01.05.2014;     25,54
08.05.2014;     25,51
15.05.2014;     25,49
22.05.2014;     25,47
01.06.2014;     25,42
08.06.2014;     25,39
14.06.2014;     25,79
22.06.2014;     25,68
01.07.2014;     25,57
08.07.2014;     25,52
14.07.2014;     25,47
22.07.2014;     25,43
01.08.2014;     25,44
08.08.2014;     25,38
15.08.2014;     25,34
21.08.2014;     25,34
01.09.2014;     25,31
08.09.2014;     25,27
16.09.2014;     25,25
21.09.2014;     25,21
01.10.2014;     25,20
09.10.2014;     25,19
15.10.2014;     25,21
22.10.2014;     25,22
02.11.2014;     25,29
09.11.2014;     25,31
15.11.2014;     25,35
22.11.2014;     25,37
01.12.2014;     25,36
08.12.2014;     25,37
16.12.2014;     25,49
22.12.2014;     25,51
02.01.2015;     25,49
08.01.2015;     25,59
15.01.2015;     25,82
22.01.2015;     25,85
01.02.2015;     25,92
07.02.2015;     25,97
16.02.2015;     25,91
22.02.2015;     25,91
01.03.2015;     25,86
09.03.2015;     25,81
15.03.2015;     25,78
22.03.2015;     25,73
02.04.2015;     25,79
08.04.2015;     25,76
15.04.2015;     25,73
22.04.2015;     25,66
01.05.2015;     25,65
08.05.2015;     25,67
15.05.2015;     25,57
22.05.2015;     25,56
01.06.2015;     25,51
08.06.2015;     25,39
15.06.2015;     25,33
22.06.2015;     25,31
01.07.2015;     25,28
08.07.2015;     25,21
15.07.2015;     25,20
22.07.2015;     25,16
01.08.2015;     25,13
08.08.2015;     25,10
15.08.2015;     25,07
22.08.2015;     25,09
01.09.2015;     25,14
08.09.2015;     25,09
15.09.2015;     25,07
22.09.2015;     25,27
01.10.2015;     25,24
08.10.2015;     25,27
15.10.2015;     25,30
22.10.2015;     25,42
01.11.2015;     25,49
08.11.2015;     25,50
15.11.2015;     25,51
22.11.2015;     25,77
01.12.2015;     25,99
09.12.2015;     26,02
15.12.2015;     26,09
21.12.2015;     26,12
01.01.2016;     25,99
08.01.2016;     25,99
15.01.2016;     25,99
23.01.2016;     25,98
02.02.2016;     26,07
08.02.2016;     26,06
15.02.2016;     26,00
22.02.2016;     26,01
01.03.2016;     26,04
08.03.2016;     25,99
15.03.2016;     25,90
22.03.2016;     25,84
01.04.2016;     25,83
09.04.2016;     25,77
15.04.2016;     25,75
23.04.2016;     25,72
02.05.2016;     25,67
09.05.2016;     25,62
15.05.2016;     25,55
22.05.2016;     25,49
01.06.2016;     25,47
08.06.2016;     25,40
15.06.2016;     25,36
23.06.2016;     25,31
02.07.2016;     25,31
09.07.2016;     25,17
15.07.2016;     25,19
22.07.2016;     25,15
01.08.2016;     25,13
08.08.2016;     25,12
14.08.2016;     25,10
22.08.2016;     25,08
01.09.2016;     25,03
08.09.2016;     25,03
15.09.2016;     25,03
22.09.2016;     25,02
02.10.2016;     25,01
09.10.2016;     25,00
15.10.2016;     25,03
23.10.2016;     25,05
01.11.2016;     25,15
09.11.2016;     25,21
15.11.2016;     25,22
22.11.2016;     25,24
01.12.2016;     25,31
08.12.2016;     25,34
15.12.2016;     25,40
22.12.2016;     25,49
01.01.2017;     25,64
08.01.2017;     25,70
15.01.2017;     25,68
23.01.2017;     25,77
01.02.2017;     25,76
09.02.2017;     25,74
15.02.2017;     25,73
22.02.2017;     25,75
01.03.2017;     25,83
08.03.2017;     25,84
15.03.2017;     25,85
22.03.2017;     25,88
01.04.2017;     25,85
08.04.2017;     25,76
15.04.2017;     25,68
22.04.2017;     25,64
01.05.2017;     25,62
08.05.2017;     25,62
15.05.2017;     25,60
22.05.2017;     25,59
01.06.2017;     25,51
09.06.2017;     25,42
15.06.2017;     25,42
22.06.2017;     25,39
01.07.2017;     25,75
08.07.2017;     25,77
15.07.2017;     25,74
23.07.2017;     25,72
02.08.2017;     26,05
08.08.2017;     25,95
15.08.2017;     26,15
22.08.2017;     26,11
01.09.2017;     25,93
08.09.2017;     25,83
15.09.2017;     25,79
22.09.2017;     25,79
01.10.2017;     25,75
08.10.2017;     25,79
15.10.2017;     25,87
23.10.2017;     25,97
01.11.2017;     25,94
08.11.2017;     25,90
15.11.2017;     25,96
23.11.2017;     25,97
01.12.2017;     25,96
08.12.2017;     25,97
15.12.2017;     26,07
22.12.2017;     26,07
01.01.2018;     25,97
08.01.2018;     26,13
15.01.2018;     26,10
22.01.2018;     26,04
01.02.2018;     26,12
08.02.2018;     25,97
15.02.2018;     25,96
23.02.2018;     25,90
02.03.2018;     25,81
08.03.2018;     25,79
15.03.2018;     25,89
23.03.2018;     25,85
01.04.2018;     25,93
08.04.2018;     25,92
15.04.2018;     25,91
23.04.2018;     25,81
01.05.2018;     25,92
08.05.2018;     25,75
16.05.2018;     25,56
22.05.2018;     25,50
01.06.2018;     25,42
08.06.2018;     25,34
15.06.2018;     25,23
22.06.2018;     25,42
01.07.2018;     25,16
08.07.2018;     25,12
15.07.2018;     25,20
22.07.2018;     25,15
01.08.2018;     25,10
08.08.2018;     25,09
15.08.2018;     25,08
22.08.2018;     25,06
01.09.2018;     25,02
08.09.2018;     25,01
15.09.2018;     25,01
22.09.2018;     24,97
01.10.2018;     24,98
08.10.2018;     24,99
15.10.2018;     24,92
21.10.2018;     24,98
01.11.2018;     24,98
08.11.2018;     25,01
15.11.2018;     25,01
22.11.2018;     25,02
01.12.2018;     25,09
11.12.2018;     25,06
15.12.2018;     25,09
22.12.2018;     25,08
01.01.2019;     25,12
08.01.2019;     25,20
15.01.2019;     25,22
22.01.2019;     25,23
01.02.2019;     25,30
08.02.2019;     25,34
15.02.2019;     25,34
22.02.2019;     25,42
01.03.2019;     25,43
08.03.2019;     25,42
15.03.2019;     25,47
22.03.2019;     25,56
01.04.2019;     25,57
07.04.2019;     25,53
15.04.2019;     25,48
22.04.2019;     25,43
01.05.2019;     25,40
08.05.2019;     25,41
15.05.2019;     25,35
21.05.2019;     25,24
01.06.2019;     25,26
08.06.2019;     25,21
15.06.2019;     25,32
22.06.2019;     25,31
30.06.2019;     25,18
07.07.2019;     25,13
14.07.2019;     25,10
22.07.2019;     25,06
01.08.2019;     25,12
08.08.2019;     25,16
15.08.2019;     25,10
22.08.2019;     25,11
01.09.2019;     25,00
08.09.2019;     24,97
15.09.2019;     24,95
22.09.2019;     24,94
02.10.2019;     24,97
08.10.2019;     25,11
15.10.2019;     25,13
22.10.2019;     25,15
01.11.2019;     25,26
08.11.2019;     25,29
15.11.2019;     25,31
23.11.2019;     25,40
01.12.2019;     25,47
08.12.2019;     25,54
15.12.2019;     25,66
22.12.2019;     25,76
01.01.2020;     25,76
08.01.2020;     25,77
15.01.2020;     25,81
23.01.2020;     25,79
02.02.2020;     25,83
08.02.2020;     25,87
15.02.2020;     25,90
22.02.2020;     25,92
01.03.2020;     26,05
08.03.2020;     26,05
14.03.2020;     26,12
22.03.2020;     25,98
01.04.2020;     25,88
08.04.2020;     25,82
16.04.2020;     25,76
22.04.2020;     25,70
01.05.2020;     25,63
08.05.2020;     25,60
15.05.2020;     25,53
22.05.2020;     25,47
01.06.2020;     25,42
09.06.2020;     25,38
16.06.2020;     25,56
23.06.2020;     25,63
02.07.2020;     25,50
08.07.2020;     25,45
15.07.2020;     25,41
22.07.2020;     25,38
01.08.2020;     25,32
08.08.2020;     25,27
15.08.2020;     25,22
22.08.2020;     25,15
01.09.2020;     25,16
09.09.2020;     25,14
16.09.2020;     25,10
23.09.2020;     25,05
02.10.2020;     25,17
09.10.2020;     25,19
16.10.2020;     25,21
22.10.2020;     25,19
01.11.2020;     25,26
08.11.2020;     25,35
15.11.2020;     25,39
22.11.2020;     25,41
01.12.2020;     25,40
08.12.2020;     25,40
15.12.2020;     25,39
22.12.2020;     25,41
01.01.2021;     25,49
08.01.2021;     25,59
15.01.2021;     25,70
22.01.2021;     25,86
01.02.2021;     25,92
08.02.2021;     25,97
15.02.2021;     25,95
22.02.2021;     26,03
01.03.2021;     26,02
08.03.2021;     25,93
15.03.2021;     25,98
22.03.2021;     26,02
02.04.2021;     25,85
08.04.2021;     25,80
16.04.2021;     25,80
22.04.2021;     25,76
01.05.2021;     25,69
08.05.2021;     25,66
15.05.2021;     25,72
22.05.2021;     25,72
01.06.2021;     25,66
08.06.2021;     25,58
15.06.2021;     25,50
22.06.2021;     25,41
01.07.2021;     25,50
08.07.2021;     25,58
15.07.2021;     25,52
22.07.2021;     25,45
01.08.2021;     25,31
08.08.2021;     25,28
15.08.2021;     25,25
22.08.2021;     25,23
02.09.2021;     25,49
09.09.2021;     25,49
15.09.2021;     25,52
22.09.2021;     25,49
02.10.2021;     25,49
09.10.2021;     25,49
15.10.2021;     25,52
22.10.2021;     25,49
01.11.2021;     25,59
08.11.2021;     25,67
15.11.2021;     25,72
22.11.2021;     25,72
01.12.2021;     25,72
09.12.2021;     25,76
15.12.2021;     25,80
22.12.2021;     25,77
01.01.2022;     25,94
09.01.2022;     26,03
15.01.2022;     26,01
22.01.2022;     25,96
01.02.2022;     25,97
08.02.2022;     26,03
15.02.2022;     26,00
22.02.2022;     26,14
01.03.2022;     26,05
08.03.2022;     25,94
15.03.2022;     25,85
22.03.2022;     25,80
01.04.2022;     25,75
09.04.2022;     25,73
16.04.2022;     25,73
22.04.2022;     25,71
